counter,latitude,longitude,idx
50,3989131,11631561,6084
65,4007829,11640760,6085
65,3994585,11645874,6086
44,3990448,11663379,6087
16,4021166,11660520,6088
58,3999952,11633691,6089
14,3997718,11632741,6090
32,4000840,11636554,6091
35,3986364,11636902,6092
30,4006839,11627288,6093
64,4036725,11658786,6094
49,3988202,11635149,6095
56,4006203,11655867,6096
46,3997864,11629981,6097
32,3996492,11660424,6098
82,3993541,11644433,6099
64,3987540,11639393,6100
17,4014867,11628588,6101
14,3994970,11645587,6102
18,3991002,11632837,6103
41,3998072,11636773,6104
58,3998413,11633456,6105
36,3990614,11635996,6106
39,3990822,11657447,6107
54,3987558,11639426,6108
66,4006158,11642483,6109
66,3984318,11635300,6110
26,3999956,11634719,6111
20,4012887,11665135,6112
27,4006556,11630305,6113
40,3997124,11644181,6114
45,3998514,11634298,6115
66,4001589,11641092,6116
60,3999542,11647247,6117
17,3980409,11637110,6118
22,4044135,11598330,6119
54,3988231,11641437,6120
34,3992295,11630702,6121
62,3994862,11638909,6122
34,3990076,11631517,6123
38,3972034,11632677,6124
49,3994779,11633907,6125
56,3996777,11640477,6126
40,3994788,11643254,6127
10,3990730,11645914,6128
58,4031461,11665375,6129
32,3989472,11630605,6130
20,3993938,11638706,6131
34,4003149,11640045,6132
42,3985121,11638080,6133
20,3985778,11628376,6134
62,3989069,11647355,6135
34,3990075,11641226,6136
46,3983893,11628748,6137
57,3993504,11642039,6138
71,3995241,11636538,6139
30,3976204,11632788,6140
38,3995888,11665421,6141
42,4004341,11633802,6142
25,4007497,11615303,6143
30,4012788,11662417,6144
66,3992558,11644629,6145
66,4002214,11630796,6146
82,3993731,11644929,6147
64,3990426,11645572,6148
26,3994565,11629153,6149
20,3986604,11634825,6150
52,3998110,11637599,6151
56,3996281,11629427,6152
52,3990826,11641154,6153
55,3995587,11640195,6154
48,3990670,11647115,6155
22,3987924,11638131,6156
19,3999202,11635115,6157
66,3985509,11647990,6158
48,3998990,11633865,6159
22,4005297,11660901,6160
24,3983563,11649100,6161
50,3989709,11623719,6162
40,3985691,11641929,6163
80,4031405,11663159,6164
52,3989016,11635746,6165
56,3992503,11627449,6166
56,3999426,11644434,6167
54,3995494,11645103,6168
48,3991712,11634032,6169
45,3964231,11607090,6170
48,3991486,11644762,6171
22,3986711,11642693,6172
42,3989173,11635725,6173
30,3994571,11626674,6174
66,3989898,11627510,6175
40,3984491,11622756,6176
62,3990793,11648925,6177
34,3995915,11642918,6178
12,3990825,11645635,6179
37,3991724,11636236,6180
65,3988925,11626823,6181
59,3997515,11634553,6182
22,3985578,11639439,6183
70,3996743,11640621,6184
17,3967092,11631385,6185
22,3984944,11631830,6186
42,3985550,11641119,6187
30,3990465,11621491,6188
65,3996838,11642641,6189
65,3994710,11636664,6190
10,3987501,11636841,6191
48,4000298,11640185,6192
38,3973874,11613113,6193
80,4031846,11663130,6194
52,3996077,11639975,6195
34,3999077,11630908,6196
73,3999999,11636122,6197
50,3994477,11631255,6198
44,3992133,11664730,6199
65,3991709,11634574,6200
44,3991200,11669619,6201
41,3993089,11643760,6202
78,4022288,11620418,6203
44,3988086,11634738,6204
66,3993229,11644886,6205
53,3993985,11642355,6206
65,3995103,11638904,6207
65,3996644,11631936,6208
61,3996527,11644503,6209
49,3996677,11636270,6210
28,3979073,11634181,6211
48,3999082,11640115,6212
33,3994236,11641054,6213
14,3979108,11650209,6214
48,3992587,11646848,6215
59,3995010,11639543,6216
16,3990259,11621746,6217
14,4014777,11709212,6218
71,3995687,11634166,6219
54,3995509,11637339,6220
32,4012014,11640467,6221
43,3989193,11646260,6222
26,3997523,11634674,6223
39,3995449,11637287,6224
58,3998093,11637850,6225
65,3992684,11630447,6226
46,3991401,11647789,6227
55,3991259,11668133,6228
66,3998500,11641067,6229
66,3995672,11634361,6230
33,3993996,11636652,6231
22,4005131,11630572,6232
30,4003964,11622526,6233
30,4011100,11665628,6234
66,4000229,11646725,6235
28,4044568,11597791,6236
54,3999364,11640353,6237
66,3990633,11641503,6238
42,3987534,11639422,6239
30,3993261,11623369,6240
48,3986426,11637341,6241
56,3986097,11628883,6242
29,3995005,11640125,6243
59,3989589,11642143,6244
38,3978846,11628078,6245
12,3993174,11626367,6246
53,3995670,11633998,6247
70,3981940,11640227,6248
44,3990207,11672933,6249
54,3986440,11641816,6250
44,3985077,11669381,6251
65,3994585,11645850,6252
68,3995427,11640194,6253
31,3995406,11645461,6254
58,4033040,11663420,6255
32,4003660,11653451,6256
40,3991215,11634669,6257
68,4021256,11623444,6258
66,3983508,11628279,6259
50,3994528,11631784,6260
41,3990797,11642230,6261
66,3992074,11644177,6262
68,3975616,11632365,6263
31,4004952,11660846,6264
20,3999143,11633015,6265
68,3995235,11635538,6266
34,3989761,11628917,6267
38,3975639,11632675,6268
33,3991519,11637145,6269
22,3991991,11635341,6270
62,3992187,11649296,6271
34,3995867,11642896,6272
58,3997096,11644152,6273
49,3986164,11637263,6274
39,4004625,11640452,6275
62,4032444,11663849,6276
38,3973598,11612978,6277
80,4035427,11663809,6278
51,3990747,11666636,6279
81,3995052,11633002,6280
24,3998140,11646525,6281
68,3990378,11642301,6282
14,3991727,11633882,6283
37,3986424,11636802,6284
24,4000884,11646398,6285
32,3991197,11646904,6286
20,3999565,11634646,6287
34,3999354,11639733,6288
22,4046305,11598732,6289
54,3984457,11639407,6290
38,3974804,11611670,6291
80,4030608,11662742,6292
20,3991081,11665543,6293
50,3993922,11638882,6294
40,3993154,11637489,6295
75,3999376,11641097,6296
35,3991170,11627683,6297
59,3990883,11642048,6298
30,4003338,11630540,6299
12,4000536,11636911,6300
61,4010898,11628341,6301
28,3987603,11636845,6302
28,3973538,11653907,6303
48,4001546,11641133,6304
52,4000735,11637473,6305
55,3986535,11636042,6306
39,4005126,11640627,6307
62,4031523,11663433,6308
26,3991147,11653288,6309
66,3992306,11641155,6310
32,3997358,11641830,6311
62,3995497,11641254,6312
25,4000527,11640177,6313
64,4028680,11664689,6314
30,4003853,11636083,6315
30,4013700,11661131,6316
56,4000369,11639373,6317
67,3998164,11640241,6318
48,3990927,11645498,6319
75,4003897,11630235,6320
26,4004575,11681643,6321
44,3975801,11634542,6322
24,3989545,11657044,6323
50,3996706,11633007,6324
56,3989164,11643296,6325
54,3993573,11643017,6326
40,4001855,11643471,6327
38,3986405,11637380,6328
46,3987744,11638022,6329
32,3997072,11648462,6330
58,3997194,11639547,6331
65,3992750,11630446,6332
26,3986420,11636492,6333
66,3986549,11636813,6334
46,3989810,11647664,6335
57,3994065,11631906,6336
58,4031556,11663660,6337
32,3992236,11663363,6338
14,4001075,11646093,6339
20,4008383,11651444,6340
38,3978193,11628522,6341
34,3994115,11634561,6342
52,3990620,11627028,6343
43,3988892,11638759,6344
71,3998600,11635774,6345
30,3974886,11632201,6346
20,4005360,11660939,6347
66,3986468,11634844,6348
40,3976463,11615285,6349
24,3990713,11644698,6350
25,4007972,11635871,6351
64,4028760,11664144,6352
58,3993751,11646859,6353
20,3997687,11645228,6354
32,3980285,11651486,6355
68,4020821,11625246,6356
38,3972200,11613038,6357
80,4031460,11662676,6358
24,3999005,11638341,6359
68,3994663,11643378,6360
38,3971839,11608919,6361
80,4032230,11663810,6362
73,3996078,11639876,6363
18,3989336,11667864,6364
34,3968764,11625860,6365
33,3971178,11607226,6366
58,3991201,11643525,6367
20,3982291,11636109,6368
54,4031120,11662834,6369
82,3998749,11634198,6370
66,4004973,11632529,6371
42,3993276,11668551,6372
82,3994273,11646158,6373
20,3988500,11639059,6374
48,3991839,11646174,6375
40,3999897,11633374,6376
32,3983499,11644060,6377
68,4017969,11615763,6378
24,3997025,11648947,6379
18,4008135,11632642,6380
52,4031214,11663648,6381
44,4013229,11711443,6382
19,3991660,11645285,6383
66,3986984,11646829,6384
60,3997518,11635390,6385
46,3993180,11646095,6386
42,3986541,11636058,6387
62,4036619,11658808,6388
56,4001084,11636849,6389
67,3998704,11635910,6390
58,4028825,11665231,6391
10,4045822,11596990,6392
56,3994650,11644505,6393
67,3988371,11648335,6394
34,3990690,11626836,6395
38,3963056,11622531,6396
62,3991997,11649594,6397
34,3986687,11636828,6398
42,3987019,11636835,6399
62,4034637,11666894,6400
24,3996820,11644467,6401
32,3988124,11666078,6402
73,3985396,11643271,6403
50,3992294,11629818,6404
25,3998383,11632715,6405
82,3998239,11631984,6406
60,3989501,11631461,6407
46,3995659,11636101,6408
32,3990336,11642130,6409
36,4007823,11658695,6410
32,3998393,11635937,6411
56,3989199,11638831,6412
60,3993492,11634984,6413
46,3991442,11647840,6414
25,3988217,11635289,6415
54,3989040,11631517,6416
28,3992387,11647454,6417
48,3998700,11640907,6418
38,4000060,11639462,6419
18,3994468,11651131,6420
29,3998459,11646859,6421
44,3976173,11633906,6422
68,3994979,11641912,6423
31,3995255,11645881,6424
42,3984691,11640848,6425
20,3989216,11642283,6426
36,4012821,11664726,6427
82,3994623,11631819,6428
42,3987178,11640636,6429
20,3987445,11648997,6430
66,3981171,11644563,6431
50,3988885,11632123,6432
66,3997498,11644462,6433
53,3994906,11642366,6434
30,3997356,11649336,6435
12,4001656,11630938,6436
38,4007814,11658680,6437
36,3997022,11648413,6438
20,3993838,11637297,6439
34,4000261,11635704,6440
26,4005297,11660989,6441
39,3998826,11635894,6442
16,4022305,11620628,6443
36,3998584,11641780,6444
26,3995386,11645470,6445
66,3995669,11634980,6446
32,3979688,11650946,6447
68,4020763,11623862,6448
30,3992140,11644941,6449
70,3998819,11635931,6450
52,4004458,11634588,6451
56,3996614,11629598,6452
65,3988825,11625507,6453
59,3997533,11634641,6454
40,3994263,11646085,6455
19,3981663,11629397,6456
65,3989023,11647955,6457
65,3992992,11647395,6458
38,3991529,11653261,6459
36,3986783,11653705,6460
52,3992489,11625864,6461
49,3997292,11649341,6462
24,3997204,11649351,6463
32,3990502,11651336,6464
53,3995400,11632956,6465
70,3988662,11637868,6466
18,3985043,11633956,6467
47,3998121,11648365,6468
24,4003827,11635924,6469
68,3999543,11642409,6470
46,3990276,11637341,6471
57,3991441,11640505,6472
54,4028984,11661504,6473
82,3993003,11647805,6474
33,3996733,11637323,6475
34,3988950,11638983,6476
52,4033971,11663140,6477
21,3996953,11642856,6478
52,4007786,11658678,6479
56,3990816,11634591,6480
66,3976166,11634059,6481
63,3994626,11638768,6482
66,3983220,11636423,6483
50,4003191,11626967,6484
33,3989530,11631676,6485
34,3987057,11650544,6486
25,4007142,11622971,6487
82,3993214,11638672,6488
65,3992445,11642006,6489
28,4046339,11597144,6490
32,4000854,11636944,6491
35,3980730,11650091,6492
46,3994205,11651423,6493
32,3992289,11652250,6494
56,3998030,11635236,6495
67,3994273,11645591,6496
22,3992139,11637644,6497
70,3990514,11620845,6498
16,3990596,11629743,6499
37,3994327,11629892,6500
40,3999346,11639914,6501
38,3998972,11647099,6502
52,3989905,11636235,6503
55,3999372,11646171,6504
82,3989575,11641099,6505
64,4007678,11658392,6506
42,3988767,11636700,6507
62,4031449,11663922,6508
55,4000523,11646696,6509
39,3990495,11643785,6510
51,3989501,11668155,6511
81,3990625,11627229,6512
66,3995556,11646175,6513
42,3987582,11668153,6514
66,3983022,11638351,6515
50,3995281,11622309,6516
32,3999333,11639964,6517
62,3975632,11632539,6518
78,4021942,11623021,6519
44,3986264,11637228,6520
52,3992620,11634331,6521
55,3992135,11637641,6522
30,4007180,11635285,6523
66,3991483,11650378,6524
27,3987248,11646605,6525
57,4005377,11643517,6526
56,3994775,11638553,6527
67,4002340,11651527,6528
32,3999715,11642419,6529
34,3998277,11631008,6530
40,3991400,11647570,6531
68,4022826,11622940,6532
48,4007584,11658042,6533
75,3998793,11645452,6534
14,3990653,11626309,6535
37,3989175,11631382,6536
78,4021772,11622763,6537
44,3995667,11633396,6538
33,3992302,11640574,6539
14,3976960,11644056,6540
16,3972241,11632664,6541
37,4008419,11640700,6542
32,3990318,11641887,6543
36,4007719,11658665,6544
32,3991594,11652411,6545
43,3988650,11645166,6546
49,3994739,11635032,6547
56,3997533,11635168,6548
34,3994766,11626852,6549
38,3962439,11637911,6550
73,3993959,11641306,6551
50,3997613,11634760,6552
61,3989894,11646387,6553
49,3980008,11633802,6554
54,3990675,11631564,6555
66,3993571,11629809,6556
38,3972178,11611686,6557
80,4034644,11665982,6558
66,3992176,11650699,6559
40,3991518,11644436,6560
54,3996717,11637769,6561
66,3992468,11634342,6562
17,3989607,11630672,6563
34,4000294,11647229,6564
56,3996090,11635489,6565
54,4000156,11649985,6566
65,3992500,11635012,6567
65,3989920,11647721,6568
30,3992819,11621831,6569
12,4046474,11599217,6570
27,3994531,11644258,6571
57,3993940,11641069,6572
52,4000014,11645663,6573
56,3990319,11642437,6574
40,3992086,11643122,6575
68,4020831,11623155,6576
38,3978952,11632459,6577
12,3989221,11645459,6578
78,4021293,11623445,6579
44,3985341,11628011,6580
28,3988699,11636171,6581
50,3984439,11641717,6582
49,3999259,11628743,6583
56,3995600,11628206,6584
71,3998978,11633122,6585
30,3974877,11630597,6586
44,3988447,11667726,6587
65,3992801,11645573,6588
68,3996616,11631895,6589
66,3990596,11643247,6590
32,3995250,11644432,6591
81,3998545,11635178,6592
41,3991436,11647595,6593
66,3987317,11645460,6594
45,3998241,11629949,6595
66,3996256,11639606,6596
33,3997205,11634296,6597
22,3991515,11635861,6598
50,3992739,11646697,6599
36,3991278,11635999,6600
16,4021227,11625212,6601
36,3999140,11637009,6602
55,4003099,11626503,6603
39,3983997,11644362,6604
52,3989341,11639980,6605
55,3999591,11645806,6606
17,3989917,11627582,6607
34,4004770,11660890,6608
65,3995817,11631689,6609
65,3994745,11639158,6610
46,3988305,11645586,6611
55,3988222,11669635,6612
55,3997479,11631708,6613
45,4000433,11640216,6614
30,3987375,11644467,6615
24,3991243,11636785,6616
40,3999280,11637273,6617
38,3983602,11630289,6618
34,3974769,11633520,6619
40,3990331,11641215,6620
54,4032382,11669468,6621
82,3991078,11641175,6622
32,4001193,11636362,6623
38,3987716,11648329,6624
48,3993245,11645068,6625
45,3993152,11644422,6626
48,3992567,11644466,6627
12,3993454,11644419,6628
76,3991862,11635357,6629
25,3989400,11650009,6630
62,3993210,11645175,6631
34,3985725,11643626,6632
38,3976653,11607855,6633
80,4030491,11663054,6634
24,3986275,11637217,6635
14,3987425,11664507,6636
10,3990519,11638537,6637
34,4001124,11657455,6638
32,3991261,11633398,6639
62,3996001,11634713,6640
22,3999201,11646498,6641
28,4007931,11658664,6642
26,3998193,11630576,6643
20,3997098,11648372,6644
61,3993196,11639811,6645
28,3996168,11637978,6646
28,3985239,11652214,6647
63,3998042,11635482,6648
42,3990314,11641888,6649
20,3984510,11641020,6650
54,4031527,11665390,6651
82,3990328,11632289,6652
42,3991479,11635841,6653
62,4030793,11665331,6654
32,3989898,11639504,6655
36,4000165,11626828,6656
32,3982386,11629649,6657
68,4023296,11611965,6658
38,3974919,11633213,6659
17,3987591,11643970,6660
65,3984942,11627785,6661
59,4000041,11637620,6662
78,4022297,11623243,6663
54,3995578,11639629,6664
55,3996187,11634614,6665
39,3995787,11649260,6666
11,3999928,11638525,6667
36,3998695,11638009,6668
20,3989412,11667833,6669
50,3993605,11634552,6670
27,4005008,11660737,6671
40,3991232,11634688,6672
71,3995604,11637328,6673
54,3997529,11634683,6674
20,3987800,11670176,6675
24,4000095,11627234,6676
48,3990706,11641508,6677
56,3989651,11634744,6678
38,3986806,11652476,6679
42,3997548,11648358,6680
24,3991531,11629431,6681
54,3997017,11628473,6682
48,3987228,11645355,6683
40,3999434,11641098,6684
49,3994019,11634579,6685
56,3999313,11637807,6686
44,3991383,11644962,6687
49,4003127,11631812,6688
76,3983069,11628507,6689
25,3989428,11649671,6690
27,3984872,11632011,6691
57,4010913,11653686,6692
58,4000183,11634633,6693
49,3995083,11635213,6694
34,3992585,11632365,6695
62,3988290,11636100,6696
52,3997030,11644059,6697
64,4000787,11640178,6698
40,3976968,11615607,6699
28,3996638,11640439,6700
52,4030509,11667241,6701
44,4016881,11712521,6702
29,4005306,11660969,6703
44,3976860,11633156,6704
30,3993024,11645512,6705
12,3996635,11629115,6706
46,3987271,11643338,6707
81,3999335,11639904,6708
66,3979118,11639169,6709
50,3994812,11630338,6710
76,3990957,11635145,6711
42,3998484,11647380,6712
50,4014410,11710334,6713
48,3973462,11613236,6714
65,3993106,11634776,6715
65,3995000,11638071,6716
50,3991239,11645170,6717
57,3988841,11630283,6718
44,3990237,11667831,6719
41,3992315,11644873,6720
62,3991370,11648986,6721
66,3992165,11633119,6722
66,3988965,11634703,6723
53,4000863,11637253,6724
10,3996602,11632755,6725
59,3990288,11620852,6726
52,3991218,11645399,6727
34,3989775,11640664,6728
62,3996981,11648110,6729
66,3984433,11634819,6730
20,3988238,11666346,6731
24,3997727,11647320,6732
48,3986282,11637155,6733
40,3994766,11645587,6734
38,3995511,11651037,6735
42,3998639,11636737,6736
60,3999471,11647152,6737
17,3981525,11637060,6738
24,3989697,11638874,6739
55,3990111,11632294,6740
18,4005347,11661043,6741
59,3991508,11635851,6742
25,3995532,11640053,6743
54,3993671,11633077,6744
46,3992093,11642561,6745
57,3985072,11640812,6746
32,3999398,11639479,6747
43,3990845,11645317,6748
53,3998065,11636897,6749
70,4000936,11645280,6750
26,3994515,11645121,6751
66,3997957,11631004,6752
51,3989517,11668284,6753
81,3991271,11632929,6754
58,3993848,11636647,6755
36,3990957,11645517,6756
55,3991218,11646348,6757
39,3991785,11630422,6758
82,3995323,11642925,6759
64,3992053,11647863,6760
17,3985406,11625268,6761
34,3994738,11643529,6762
29,3990504,11644529,6763
59,3994026,11643271,6764
39,3991210,11645151,6765
35,3975319,11632271,6766
38,3973717,11631844,6767
34,3994181,11629404,6768
54,4033493,11662793,6769
82,3995663,11633430,6770
32,3986023,11624144,6771
34,3999060,11633417,6772
60,4000747,11647869,6773
46,3998761,11643024,6774
52,4036638,11666676,6775
44,4013265,11709939,6776
10,3993025,11642953,6777
59,3990955,11620010,6778
25,3999725,11633376,6779
64,4031647,11671562,6780
55,3990581,11643768,6781
39,4018408,11654003,6782
60,3996548,11640493,6783
17,3989470,11641177,6784
43,4000091,11641596,6785
67,4000635,11634310,6786
38,3987135,11642770,6787
42,4003916,11631702,6788
50,4000065,11634658,6789
57,3995011,11639533,6790
66,3988848,11636192,6791
65,3992284,11627452,6792
35,3991644,11625120,6793
59,3992803,11631373,6794
30,4005473,11630546,6795
64,4029414,11663787,6796
65,3990742,11625874,6797
59,3989903,11628099,6798
82,3993239,11644897,6799
64,3994028,11636730,6800
22,3972677,11632683,6801
32,3998833,11649001,6802
49,3997532,11637839,6803
56,4001974,11634160,6804
78,4021181,11624397,6805
44,3996708,11632811,6806
55,3997456,11631176,6807
45,4000515,11640834,6808
